

ORL
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
3		1.00		0.92		26.00		0.99		0.92		24.11
4		1.00		0.92		6.00		0.99		0.88		53.43
5		1.00		0.96		63.00		1.00		0.96		45.14
6		1.00		0.92		10.00		1.00		0.85		57.93
7		1.00		0.88		15.00		0.99		0.92		15.05
8		1.00		0.92		46.00		0.99		0.89		58.81
9		1.00		0.92		9.00		0.99		0.84		106.63
10		1.00		1.00		49.00		1.00		0.94		58.28
11		1.00		0.88		35.00		1.00		0.93		27.33
12		1.00		0.92		10.00		1.00		0.91		17.01
13		1.00		0.88		12.00		0.99		0.91		72.41
14		1.00		0.72		7.00		1.00		0.79		17.01
15		1.00		0.84		105.00		1.00		0.91		46.18
16		1.00		0.96		11.00		0.99		0.88		45.53
17		1.00		0.88		70.00		0.99		0.86		68.33
18		1.00		0.92		25.00		0.99		0.91		15.97
19		1.00		0.96		13.00		1.00		0.89		66.01
20		1.00		0.88		21.00		1.00		0.87		21.95
21		1.00		0.80		22.00		1.00		0.91		14.78
22		1.00		0.96		63.00		0.98		0.80		18.94
23		1.00		0.96		17.00		1.00		0.92		77.42
24		1.00		0.88		35.00		1.00		0.90		73.94
25		1.00		1.00		48.00		1.00		0.91		35.73
26		1.00		1.00		45.00		0.99		0.91		21.58
27		1.00		0.88		11.00		0.98		0.88		12.43
28		1.00		0.92		31.00		1.00		0.92		33.40
29		1.00		0.84		26.00		0.99		0.83		26.57
30		1.00		0.96		10.00		0.99		0.87		14.89
		1.00		0.91		31.73		0.99		0.89		40.33		10.40


lymphoma
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.99		0.97		35.00		0.97		0.84		28.64
2		0.99		0.93		87.00		0.97		0.81		121.45
3		1.00		0.97		171.00		0.99		0.92		124.60
4		0.99		0.90		108.00		0.96		0.82		111.54
5		0.99		0.86		24.00		0.96		0.84		60.18
6		0.96		0.69		56.00		0.94		0.73		63.08
7		0.99		0.90		96.00		0.98		0.88		111.29
8		0.97		0.76		13.00		0.95		0.87		104.00
9		1.00		0.90		201.00		0.99		0.85		185.01
10		0.99		0.93		178.00		0.96		0.83		36.62
11		1.00		0.97		168.00		0.99		0.87		76.64
12		0.99		0.93		117.00		0.97		0.83		55.46
13		0.97		0.90		47.00		0.97		0.81		74.43
14		0.99		0.97		156.00		0.98		0.89		135.90
15		0.99		0.83		107.00		0.95		0.84		90.70
16		1.00		1.00		110.00		0.99		0.75		30.81
17		0.99		0.76		40.00		0.96		0.82		46.79
18		0.99		0.93		188.00		0.98		0.87		123.76
19		0.99		0.79		14.00		0.98		0.75		86.53
20		0.99		0.83		98.00		0.97		0.79		85.15
21		0.99		0.97		89.00		0.97		0.91		71.45
22		0.99		0.79		12.00		0.97		0.84		45.89
23		1.00		0.76		70.00		0.98		0.82		94.98
24		1.00		0.59		12.00		0.97		0.61		71.78
25		1.00		0.69		22.00		0.98		0.85		65.10
26		0.97		0.86		87.00		0.96		0.88		99.97
27		0.97		0.90		154.00		0.96		0.90		108.59
28		0.99		0.76		64.00		0.97		0.80		61.31
29		0.99		0.79		26.00		0.98		0.89		74.89
30		0.99		0.83		45.00		0.93		0.81		23.63
		0.99		0.85		86.50		0.97		0.83		82.34		22.25


9Tumor
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.71		0.28		18.00		0.49		0.24		5.92
2		0.86		0.28		47.00		0.65		0.18		12.92
3		0.81		0.28		22.00		0.62		0.22		10.29
4		0.71		0.22		17.00		0.54		0.29		31.33
5		0.74		0.33		64.00		0.66		0.35		32.79
6		0.86		0.44		28.00		0.62		0.21		8.65
7		0.71		0.22		23.00		0.62		0.26		15.50
8		0.81		0.28		28.00		0.63		0.27		11.00
9		0.81		0.28		59.00		0.67		0.30		43.50
10		0.81		0.22		13.00		0.69		0.24		9.86
11		0.71		0.44		23.00		0.50		0.28		7.75
12		0.74		0.44		31.00		0.58		0.35		12.09
13		0.76		0.33		68.00		0.65		0.39		30.00
14		0.81		0.33		57.00		0.63		0.26		30.17
15		0.74		0.28		31.00		0.63		0.30		10.30
16		0.79		0.39		35.00		0.62		0.31		17.56
17		0.76		0.50		57.00		0.63		0.34		31.09
18		0.79		0.39		37.00		0.62		0.34		15.22
19		0.83		0.33		44.00		0.70		0.25		17.82
20		0.81		0.39		34.00		0.67		0.35		19.86
21		0.76		0.44		55.00		0.63		0.32		25.50
22		0.83		0.22		18.00		0.51		0.13		5.78
23		0.83		0.11		48.00		0.72		0.21		23.50
24		0.81		0.39		31.00		0.62		0.23		13.11
25		0.74		0.17		33.00		0.54		0.13		9.11
26		0.74		0.17		56.00		0.65		0.23		37.41
27		0.83		0.17		50.00		0.72		0.16		34.00
28		0.79		0.17		29.00		0.61		0.21		8.71
29		0.86		0.56		39.00		0.82		0.41		27.07
30		0.74		0.44		52.00		0.64		0.33		35.00
		0.78		0.32		38.23		0.63		0.27		19.76		15.76


TOX_171
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.95		0.81		33.00		0.82		0.74		16.24
2		0.96		0.83		62.00		0.77		0.69		14.60
3		0.95		0.85		166.00		0.92		0.74		102.35
4		0.97		0.92		27.00		0.81		0.70		11.94
5		0.97		0.75		83.00		0.90		0.69		35.92
6		0.96		0.85		108.00		0.88		0.67		27.23
7		0.97		0.85		106.00		0.88		0.71		45.61
8		0.97		0.85		42.00		0.82		0.71		15.63
9		0.95		0.81		2044.00		0.93		0.80		1480.66
10		0.96		0.83		46.00		0.81		0.60		17.23
11		0.98		0.94		62.00		0.88		0.77		30.11
12		0.98		0.87		31.00		0.84		0.74		15.75
13		0.98		0.88		74.00		0.93		0.85		35.44
14		0.99		0.88		72.00		0.89		0.75		42.07
15		0.97		0.73		36.00		0.79		0.61		12.40
16		0.97		0.85		36.00		0.79		0.68		12.13
17		0.98		0.85		151.00		0.90		0.72		58.68
18		0.99		0.81		56.00		0.87		0.66		21.86
19		0.96		0.90		131.00		0.77		0.60		22.31
20		0.95		0.83		33.00		0.81		0.68		10.47
21		0.97		0.88		80.00		0.89		0.78		28.05
22		0.97		0.81		83.00		0.87		0.75		35.53
23		0.97		0.77		49.00		0.83		0.68		20.52
24		0.98		0.92		36.00		0.82		0.64		13.36
25		0.98		0.85		74.00		0.91		0.74		28.56
26		0.98		0.81		165.00		0.89		0.73		44.00
27		0.98		0.83		32.00		0.95		0.81		25.00
28		0.97		0.73		46.00		0.85		0.67		19.61
29		0.98		0.85		55.00		0.81		0.64		17.17
30		0.98		0.83		72.00		0.82		0.69		28.54
		0.97		0.84		136.37		0.85		0.71		76.30		33.81


ALLAML
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		1.00		0.86		5.00		1.00		0.90		20.49
2		1.00		0.91		23.00		1.00		0.89		21.21
3		1.00		0.91		66.00		1.00		0.94		39.60
4		1.00		0.95		15.00		1.00		0.92		17.69
5		1.00		0.77		4.00		1.00		0.88		10.70
6		1.00		0.77		8.00		1.00		0.80		18.05
7		1.00		0.91		15.00		1.00		0.92		10.04
8		1.00		0.82		5.00		1.00		0.87		13.79
9		1.00		0.95		5.00		1.00		0.92		39.78
10		1.00		1.00		2.00		1.00		0.91		26.17
11		1.00		1.00		45.00		1.00		0.95		54.47
12		1.00		0.95		3.00		0.99		0.92		24.76
13		1.00		0.82		12.00		1.00		0.90		26.06
14		1.00		0.86		6.00		1.00		0.93		45.35
15		1.00		0.91		3.00		1.00		0.93		21.06
16		1.00		0.95		5.00		1.00		0.93		15.80
17		1.00		0.91		15.00		1.00		0.85		12.63
18		1.00		0.95		48.00		1.00		0.98		59.72
19		1.00		0.91		31.00		1.00		0.90		18.16
20		1.00		0.82		50.00		1.00		0.93		45.30
21		1.00		0.86		85.00		1.00		0.89		84.28
22		1.00		0.91		4.00		1.00		0.93		19.42
23		1.00		0.95		3.00		1.00		0.89		12.39
24		1.00		1.00		41.00		1.00		0.95		69.31
25		1.00		1.00		90.00		1.00		0.95		71.17
26		1.00		0.91		2.00		1.00		0.88		19.52
27		1.00		0.95		12.00		1.00		0.94		36.31
28		1.00		0.86		17.00		1.00		0.94		26.93
29		1.00		0.82		2.00		1.00		0.88		35.87
30		1.00		1.00		52.00		1.00		0.93		34.05
		1.00		0.91		22.47		1.00		0.91		31.67		33.81


Carcinom
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.96		0.92		54.00		0.84		0.75		24.35
2		0.95		0.89		327.00		0.87		0.80		153.88
3		0.96		0.83		107.00		0.91		0.80		61.36
4		0.95		0.79		147.00		0.86		0.78		45.25
5		0.97		0.87		28.00		0.79		0.60		10.81
6		0.95		0.83		132.00		0.84		0.74		38.04
7		0.96		0.83		106.00		0.79		0.72		33.08
8		0.96		0.83		82.00		0.88		0.74		34.44
9		0.97		0.87		74.00		0.82		0.70		26.25
10		0.96		0.83		99.00		0.86		0.82		61.06
11		0.96		0.85		61.00		0.82		0.61		21.75
12		0.97		0.83		116.00		0.85		0.70		44.81
13		0.95		0.83		47.00		0.85		0.76		17.45
14		0.98		0.77		46.00		0.90		0.71		24.64
15		0.95		0.83		32.00		0.78		0.60		13.00
16		0.96		0.89		143.00		0.86		0.82		57.39
17		0.96		0.87		86.00		0.94		0.88		65.47
18		0.97		0.91		200.00		0.87		0.75		48.29
19		0.95		0.87		54.00		0.78		0.67		15.79
20		0.96		0.89		66.00		0.87		0.79		34.21
21		0.96		0.75		80.00		0.79		0.62		17.35
22		0.98		0.79		62.00		0.86		0.68		21.64
23		0.97		0.91		53.00		0.87		0.76		30.37
24		0.97		0.79		119.00		0.83		0.74		30.06
25		0.95		0.92		69.00		0.79		0.75		15.82
26		0.97		0.77		87.00		0.86		0.66		15.25
27		0.98		0.75		99.00		0.91		0.72		53.08
28		0.95		0.89		35.00		0.83		0.79		19.04
29		0.98		0.75		82.00		0.87		0.70		39.32
30		0.96		0.89		342.00		0.89		0.75		70.17
		0.96		0.84		101.17		0.85		0.73		38.11		52.73


arcene
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.96		0.73		52.00		0.93		0.75		35.60
2		0.96		0.78		131.00		0.86		0.79		67.00
3		0.96		0.80		76.00		0.91		0.76		24.31
4		0.96		0.83		89.00		0.92		0.82		46.00
5		0.96		0.82		153.00		0.89		0.75		20.85
6		0.96		0.82		49.00		0.85		0.76		13.17
7		0.94		0.88		80.00		0.85		0.78		28.60
8		0.96		0.88		145.00		0.88		0.81		39.00
9		0.96		0.88		49.00		0.89		0.80		26.86
10		0.96		0.87		145.00		0.87		0.72		32.00
11		0.97		0.80		133.00		0.90		0.79		32.86
12		0.97		0.88		29.00		0.93		0.77		13.85
13		0.98		0.82		19.00		0.93		0.80		12.00
14		0.94		0.90		200.00		0.92		0.87		143.19
15		0.95		0.87		21.00		0.90		0.79		12.08
16		0.96		0.75		15.00		0.92		0.73		7.29
17		0.96		0.77		108.00		0.91		0.81		66.42
18		0.96		0.80		80.00		0.89		0.75		36.59
19		0.96		0.82		121.00		0.94		0.82		95.06
20		0.95		0.80		36.00		0.91		0.78		19.53
21		0.95		0.85		505.00		0.93		0.81		248.67
22		0.96		0.72		170.00		0.95		0.74		142.20
23		0.98		0.68		113.00		0.94		0.75		35.78
24		0.99		0.87		39.00		0.90		0.76		16.40
25		0.94		0.85		30.00		0.88		0.75		12.23
26		0.96		0.85		316.00		0.94		0.83		202.50
27		0.99		0.80		70.00		0.97		0.83		50.94
28		0.97		0.80		189.00		0.95		0.82		152.60
29		0.96		0.88		117.00		0.91		0.82		20.22
30		0.97		0.70		75.00		0.93		0.74		35.64
		0.96		0.82		111.83		0.91		0.78		56.31		74.95


Leukemia2
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		1.00		0.91		77.00		0.99		0.88		42.88
2		1.00		0.91		67.00		0.99		0.88		54.94
3		1.00		0.82		87.00		0.99		0.80		19.30
4		1.00		0.91		154.00		0.99		0.89		106.41
5		0.98		0.95		68.00		0.92		0.87		54.22
6		1.00		0.91		21.00		0.99		0.84		23.62
7		1.00		0.77		134.00		0.99		0.84		151.31
8		1.00		0.82		35.00		0.99		0.85		37.79
9		1.00		0.68		33.00		1.00		0.84		22.51
10		1.00		0.82		39.00		0.99		0.85		29.87
11		1.00		0.73		17.00		0.99		0.76		27.68
12		1.00		0.77		44.00		0.98		0.80		127.69
13		1.00		0.91		24.00		1.00		0.91		22.77
14		1.00		0.82		8.00		0.99		0.82		111.20
15		1.00		0.77		39.00		0.99		0.88		119.71
16		1.00		0.86		36.00		0.99		0.85		14.11
17		1.00		0.73		57.00		0.99		0.76		46.42
18		1.00		0.82		59.00		0.99		0.85		78.57
19		0.98		0.86		94.00		0.98		0.89		75.86
20		1.00		0.73		20.00		0.99		0.83		15.50
21		1.00		0.86		82.00		1.00		0.84		53.25
22		1.00		0.77		9.00		0.99		0.82		33.26
23		1.00		1.00		60.00		1.00		0.96		55.55
24		1.00		0.95		21.00		1.00		0.94		22.90
25		1.00		0.95		76.00		0.99		0.89		56.13
26		0.98		0.82		210.00		0.98		0.78		88.85
27		1.00		0.91		106.00		0.98		0.88		74.86
28		1.00		0.95		147.00		1.00		0.92		95.80
29		1.00		0.68		72.00		1.00		0.75		67.59
30		1.00		0.77		18.00		0.99		0.86		33.95
		1.00		0.84		63.80		0.99		0.85		58.82		49.85


Lung
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.99		0.93		42.00		0.91		0.87		12.33
2		0.99		0.92		105.00		0.98		0.91		67.85
3		1.00		0.84		23.00		0.94		0.82		8.38
4		0.99		0.92		24.00		0.98		0.90		265.47
5		0.99		0.93		74.00		0.96		0.91		32.94
6		0.99		0.90		10.00		0.95		0.84		9.47
7		0.99		0.87		27.00		0.94		0.82		12.53
8		1.00		0.93		28.00		0.93		0.91		9.25
9		1.00		0.92		47.00		0.98		0.91		31.52
10		0.99		0.92		26.00		0.94		0.86		12.15
11		0.99		0.90		66.00		0.95		0.87		30.78
12		0.99		0.97		50.00		0.96		0.88		28.92
13		0.98		0.98		28.00		0.91		0.89		13.18
14		0.98		0.92		27.00		0.97		0.90		20.94
15		0.99		0.87		24.00		0.97		0.85		11.36
16		0.98		0.89		27.00		0.91		0.85		13.67
17		0.99		0.97		61.00		0.91		0.90		12.55
18		1.00		0.92		63.00		0.99		0.92		57.52
19		1.00		0.89		34.00		0.96		0.86		17.83
20		0.99		0.92		156.00		0.98		0.91		52.11
21		0.99		0.90		41.00		0.99		0.92		76.30
22		1.00		0.95		52.00		0.96		0.88		20.22
23		0.99		0.95		29.00		0.98		0.89		21.56
24		1.00		0.89		205.00		0.99		0.89		88.55
25		0.99		0.95		36.00		0.94		0.87		13.75
26		0.99		0.93		13.00		0.92		0.90		8.00
27		0.99		0.89		62.00		0.98		0.89		159.21
28		0.98		0.95		128.00		0.97		0.96		191.49
29		0.99		0.89		19.00		0.89		0.81		6.92
30		0.99		0.90		114.00		0.98		0.87		49.14
		0.99		0.92		54.70		0.95		0.88		45.20		23.69


gse19804
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time


colon
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		1.00		0.74		7.00		0.99		0.71		36.06
2		0.98		0.79		41.00		0.94		0.80		26.20
3		1.00		0.68		22.00		0.93		0.61		17.90
4		1.00		0.74		26.00		0.96		0.71		12.13
5		1.00		0.89		25.00		0.99		0.73		15.87
6		1.00		0.68		36.00		1.00		0.63		36.68
7		1.00		0.63		24.00		1.00		0.63		11.35
8		1.00		0.89		18.00		0.94		0.80		9.86
9		1.00		0.74		27.00		0.96		0.77		19.67
10		0.98		0.89		23.00		0.97		0.87		17.73
11		0.98		0.84		47.00		0.98		0.78		40.94
12		1.00		0.47		9.00		1.00		0.60		22.29
13		1.00		0.79		38.00		0.98		0.73		30.08
14		1.00		0.89		18.00		0.96		0.80		10.75
15		1.00		0.84		19.00		0.99		0.77		21.45
16		0.98		0.84		24.00		0.96		0.78		15.86
17		1.00		0.74		49.00		1.00		0.75		36.41
18		1.00		0.84		22.00		0.96		0.73		16.43
19		1.00		0.79		13.00		0.94		0.78		8.36
20		1.00		0.68		20.00		0.95		0.70		12.71
21		0.98		0.63		12.00		0.97		0.65		32.23
22		1.00		0.68		6.00		1.00		0.77		11.78
23		1.00		0.68		11.00		0.96		0.77		9.27
24		0.98		0.89		21.00		0.92		0.78		18.61
25		1.00		0.74		10.00		0.95		0.72		7.55
26		1.00		0.68		22.00		0.99		0.76		19.77
27		1.00		0.63		32.00		0.98		0.65		28.74
28		1.00		0.68		10.00		1.00		0.78		14.06
29		1.00		0.68		48.00		0.96		0.72		19.75
30		1.00		0.68		34.00		0.99		0.71		32.78
		1.00		0.75		23.80		0.97		0.73		20.44		7.08


GLIOMA
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.97		0.73		45.00		0.97		0.74		39.89
2		1.00		0.87		24.00		1.00		0.72		13.33
3		1.00		0.73		113.00		0.99		0.68		107.88
4		1.00		0.33		12.00		0.95		0.45		9.91
5		1.00		0.73		18.00		0.97		0.62		15.20
6		1.00		0.47		14.00		0.94		0.51		10.67
7		1.00		0.73		73.00		0.98		0.65		58.05
8		1.00		0.67		32.00		0.90		0.58		14.93
9		1.00		0.53		4.00		1.00		0.59		18.49
10		1.00		0.80		100.00		0.94		0.64		59.80
11		1.00		0.80		61.00		0.98		0.72		40.29
12		1.00		0.73		15.00		0.90		0.63		6.00
13		1.00		0.60		66.00		0.97		0.61		30.75
14		0.97		0.73		25.00		0.97		0.66		14.89
15		1.00		0.67		13.00		0.95		0.61		9.80
16		0.97		0.60		32.00		0.95		0.65		24.35
17		1.00		0.67		34.00		0.98		0.67		95.49
18		1.00		0.67		11.00		0.99		0.65		10.90
19		0.94		0.73		13.00		0.92		0.67		10.65
20		0.97		0.67		12.00		0.91		0.58		7.79
21		1.00		0.60		41.00		0.92		0.59		23.64
22		1.00		0.73		16.00		0.94		0.63		10.50
23		1.00		0.67		8.00		0.99		0.66		8.43
24		1.00		0.80		49.00		0.98		0.75		34.16
25		1.00		0.47		13.00		0.96		0.40		9.19
26		0.97		0.80		26.00		0.88		0.63		8.50
27		0.97		0.87		14.00		0.84		0.64		7.43
28		1.00		0.53		14.00		0.90		0.59		9.11
29		1.00		0.60		16.00		0.96		0.42		9.76
30		0.97		0.67		18.00		0.92		0.52		9.27
		0.99		0.67		31.07		0.95		0.61		24.30		12.38


Leukemia1
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		1.00		0.82		8.00		1.00		0.84		19.82
2		1.00		0.91		5.00		1.00		0.92		145.96
3		1.00		0.77		22.00		1.00		0.84		22.64
4		1.00		0.86		33.00		1.00		0.87		19.09
5		1.00		0.86		3.00		1.00		0.87		37.22
6		1.00		0.91		100.00		1.00		0.94		42.42
7		1.00		0.91		57.00		0.99		0.90		36.65
8		1.00		0.95		22.00		0.99		0.92		47.07
9		1.00		0.95		38.00		0.99		0.96		29.45
10		1.00		0.91		78.00		1.00		0.94		46.12
11		1.00		0.95		164.00		1.00		0.94		63.95
12		1.00		0.77		43.00		0.99		0.85		32.94
13		1.00		1.00		33.00		1.00		0.89		47.04
14		1.00		0.86		61.00		1.00		0.91		50.38
15		1.00		0.86		101.00		1.00		0.92		60.42
16		1.00		0.77		21.00		1.00		0.86		27.68
17		1.00		0.77		10.00		1.00		0.95		46.45
18		1.00		0.82		90.00		1.00		0.88		47.58
19		1.00		0.86		4.00		0.99		0.93		21.18
20		1.00		0.91		39.00		1.00		0.93		34.26
21		1.00		0.86		73.00		0.99		0.90		48.20
22		1.00		0.95		33.00		1.00		0.95		20.34
23		1.00		0.95		76.00		1.00		0.96		56.48
24		1.00		0.82		58.00		1.00		0.87		54.99
25		1.00		0.95		31.00		0.99		0.90		33.06
26		1.00		0.82		13.00		1.00		0.83		38.37
27		1.00		0.77		47.00		1.00		0.79		29.50
28		1.00		0.91		24.00		1.00		0.84		38.25
29		1.00		0.77		7.00		0.99		0.89		33.93
30		1.00		0.91		79.00		1.00		0.81		49.23
		1.00		0.87		45.77		1.00		0.89		42.69		22.45


DLBCL
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		1.00		0.92		4.00		1.00		0.93		23.85
2		1.00		0.96		33.00		1.00		0.92		20.86
3		1.00		0.83		72.00		0.96		0.91		50.73
4		1.00		0.79		5.00		1.00		0.85		14.29
5		1.00		0.92		28.00		0.99		0.91		40.47
6		1.00		0.92		5.00		1.00		0.91		26.90
7		1.00		0.83		7.00		1.00		0.85		26.94
8		1.00		0.96		24.00		1.00		0.93		18.21
9		1.00		0.96		12.00		1.00		0.86		12.10
10		1.00		0.83		80.00		1.00		0.92		65.99
11		1.00		0.96		38.00		1.00		0.95		41.05
12		1.00		0.96		18.00		0.99		0.91		17.56
13		1.00		0.96		4.00		1.00		0.92		31.74
14		1.00		0.92		5.00		1.00		0.91		18.47
15		1.00		0.83		42.00		1.00		0.85		30.65
16		1.00		0.83		10.00		1.00		0.86		17.03
17		1.00		0.96		33.00		1.00		0.95		37.76
18		1.00		0.88		7.00		1.00		0.94		50.34
19		1.00		0.88		12.00		1.00		0.93		23.82
20		1.00		0.83		5.00		1.00		0.86		30.20
21		1.00		0.96		44.00		0.99		0.92		17.65
22		1.00		0.71		12.00		1.00		0.80		12.99
23		1.00		1.00		19.00		0.99		0.93		42.24
24		1.00		0.92		7.00		1.00		0.92		32.15
25		1.00		0.92		5.00		1.00		0.84		19.42
26		1.00		0.92		22.00		1.00		0.92		15.88
27		1.00		0.75		31.00		1.00		0.87		44.73
28		1.00		0.88		4.00		1.00		0.84		15.94
29		1.00		0.88		5.00		1.00		0.91		15.11
30		1.00		0.83		3.00		1.00		0.88		19.36
		1.00		0.89		19.87		1.00		0.90		27.81		25.72


Brain1
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.98		0.71		28.00		0.97		0.71		17.36
2		0.97		0.75		115.00		0.95		0.71		42.38
3		0.98		0.82		27.00		0.91		0.80		13.29
4		0.98		0.79		15.00		0.91		0.69		9.73
5		0.98		0.86		25.00		0.91		0.76		12.25
6		0.94		0.79		55.00		0.90		0.75		39.67
7		0.95		0.89		10.00		0.82		0.72		6.11
8		0.94		0.79		29.00		0.90		0.73		15.33
9		0.95		0.82		17.00		0.84		0.76		7.63
10		0.97		0.75		12.00		0.85		0.68		6.30
11		0.98		0.79		13.00		0.84		0.65		5.00
12		0.97		0.68		6.00		0.96		0.74		79.39
13		0.97		0.82		42.00		0.91		0.75		15.17
14		0.95		0.79		22.00		0.79		0.68		7.11
15		0.98		0.68		20.00		0.90		0.69		11.31
16		0.95		0.79		29.00		0.83		0.66		8.18
17		0.94		0.79		7.00		0.82		0.68		6.00
18		0.98		0.71		8.00		0.87		0.62		4.13
19		0.97		0.75		13.00		0.92		0.72		10.41
20		0.95		0.86		12.00		0.91		0.76		8.60
21		0.97		0.75		62.00		0.88		0.69		14.80
22		0.95		0.82		85.00		0.94		0.82		53.62
23		0.92		0.93		90.00		0.91		0.89		80.05
24		0.97		0.86		25.00		0.89		0.79		10.13
25		0.92		0.86		101.00		0.91		0.82		63.58
26		0.97		0.86		32.00		0.97		0.79		164.38
27		1.00		0.68		10.00		0.98		0.72		9.63
28		0.98		0.79		18.00		0.89		0.77		8.25
29		0.98		0.79		11.00		0.88		0.75		5.63
30		0.92		0.86		54.00		0.91		0.82		116.51
		0.96		0.79		33.10		0.90		0.74		28.40		21.98


leukemia
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		1.00		1.00		26.00		1.00		0.97		43.92
2		1.00		0.91		60.00		1.00		0.94		43.21
3		1.00		1.00		27.00		1.00		0.98		29.79
4		1.00		0.82		2.00		1.00		0.94		40.79
5		1.00		0.86		4.00		1.00		0.87		13.42
6		1.00		0.95		29.00		1.00		0.91		58.42
7		1.00		0.91		23.00		1.00		0.96		35.29
8		1.00		0.77		4.00		1.00		0.89		19.34
9		1.00		0.91		52.00		1.00		0.90		36.36
10		1.00		1.00		55.00		1.00		0.96		54.44
11		1.00		0.91		17.00		1.00		0.91		24.99
12		1.00		0.91		103.00		1.00		0.88		80.83
13		1.00		0.95		2.00		1.00		0.94		40.44
14		1.00		0.95		76.00		1.00		0.94		64.95
15		1.00		0.82		5.00		1.00		0.90		27.05
16		1.00		0.82		23.00		1.00		0.92		37.02
17		1.00		1.00		21.00		1.00		0.96		32.93
18		1.00		0.86		2.00		1.00		0.90		23.29
19		1.00		1.00		8.00		1.00		0.94		23.73
20		1.00		0.91		25.00		1.00		0.92		32.38
21		1.00		0.91		14.00		1.00		0.93		76.42
22		1.00		1.00		44.00		0.99		0.91		29.62
23		1.00		0.86		2.00		1.00		0.87		20.61
24		1.00		1.00		5.00		1.00		0.98		33.15
25		1.00		1.00		4.00		1.00		0.93		34.13
26		1.00		0.73		3.00		1.00		0.87		29.18
27		1.00		0.95		34.00		1.00		0.93		39.74
28		1.00		0.95		8.00		1.00		0.91		31.78
29		1.00		0.73		4.00		1.00		0.88		29.43
30		1.00		0.95		20.00		1.00		0.92		23.16
		1.00		0.91		23.40		1.00		0.92		36.99		34.30


Brain2
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.94		0.67		6.00		0.85		0.68		4.67
2		0.97		0.60		394.00		0.96		0.60		176.11
3		0.94		0.73		55.00		0.93		0.71		39.46
4		1.00		0.67		19.00		0.84		0.59		7.90
5		0.97		0.60		65.00		0.90		0.60		40.78
6		0.91		0.60		55.00		0.79		0.56		20.17
7		0.97		0.67		28.00		0.95		0.55		10.25
8		0.97		0.80		33.00		0.96		0.81		38.91
9		0.97		0.67		36.00		0.92		0.52		19.50
10		0.97		0.67		103.00		0.97		0.70		94.11
11		0.97		0.53		53.00		0.96		0.64		29.01
12		1.00		0.67		26.00		0.98		0.62		21.35
13		0.97		0.80		24.00		0.93		0.81		16.90
14		0.97		0.80		168.00		0.97		0.81		177.94
15		0.91		0.80		105.00		0.91		0.73		68.64
16		1.00		0.40		26.00		0.89		0.42		8.71
17		0.97		0.73		19.00		0.96		0.70		16.22
18		0.97		0.67		13.00		0.95		0.65		12.90
19		0.97		0.93		17.00		0.90		0.63		8.50
20		0.94		0.67		55.00		0.91		0.68		21.76
21		0.91		0.87		225.00		0.90		0.74		131.13
22		1.00		0.87		24.00		0.92		0.76		9.67
23		1.00		0.73		35.00		0.93		0.62		18.90
24		1.00		0.67		31.00		0.91		0.63		14.00
25		1.00		0.73		20.00		0.98		0.67		13.54
26		0.97		0.87		56.00		0.95		0.74		42.59
27		0.97		0.73		75.00		0.95		0.66		63.92
28		1.00		0.60		34.00		0.98		0.64		22.97
29		0.91		0.80		283.00		0.91		0.80		241.24
30		0.94		0.80		185.00		0.92		0.78		135.99
		0.97		0.71		75.60		0.93		0.67		50.92		29.71


prostate
Fold	AccTrBest	AccTeBest	FeatBest	AccTrAvg	AccTeAvg	FeatAvg	Time
1		0.99		0.87		34.00		0.85		0.79		8.50
2		1.00		0.90		27.00		1.00		0.92		25.65
